level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,topic_distribution
813,161846,144254,1,Snapchat,,"['map', 'not', 'work', 'professional', 'mobile', 'update', 'not', 'access', 'other', 'location', 'update', 'fix']",2019-04-03,101163,map not working in redmi note 5 pro mobile after update... i can not access others location.. after update .. fix it please,3,map not working in red note professional mobile after update i can not access others location after update fix it please,Epic World,"[0.023719165085388995, 0.025511279780729496, 0.0362639679527725, 0.04343242673413451, 0.048808770820156014, 0.023719165085388995, 0.034471853257432, 0.023719165085388995, 0.023719165085388995, 0.023719165085388995, 0.030887623866750997, 0.025511279780729496, 0.025511279780729496, 0.06672991777356102, 0.023719165085388995, 0.025511279780729496, 0.025511279780729496, 0.023719165085388995, 0.025511279780729496, 0.034471853257432, 0.025511279780729496, 0.023719165085388995, 0.023719165085388995, 0.025511279780729496, 0.0326797385620915, 0.025511279780729496, 0.027303394476069998, 0.023719165085388995, 0.025511279780729496, 0.023719165085388995, 0.029095509171410495, 0.052393000210837, 0.023719165085388995, 0.023719165085388995]"
814,161847,144255,1,Snapchat,,"['sham', 'feature', 'doe', 'not', 'work', 'application', 'keep', 'chase', 'also', 'steak', 'keep', 'end', 'automatically']",2019-04-04,101164,the shazam feature does not work and the app keeps crasing. Also the steaks keep in ending automatically.,1,the sham feature doe not work and the application keep chasing also the steak keep in ending automatically,Hassan Bukhari,"[0.025354969574036507, 0.025354969574036507, 0.025354969574036507, 0.025354969574036507, 0.04068064007212079, 0.025354969574036507, 0.027270678386297043, 0.025354969574036507, 0.025354969574036507, 0.025354969574036507, 0.025354969574036507, 0.025354969574036507, 0.025354969574036507, 0.03684922244759972, 0.025354969574036507, 0.033017804823078645, 0.025354969574036507, 0.025354969574036507, 0.027270678386297043, 0.025354969574036507, 0.025354969574036507, 0.027270678386297043, 0.027270678386297043, 0.033017804823078645, 0.027270678386297043, 0.025354969574036507, 0.027270678386297043, 0.025354969574036507, 0.027270678386297043, 0.025354969574036507, 0.025354969574036507, 0.07707910750507095, 0.056006310570205074, 0.025354969574036507]"
815,161849,144257,1,Snapchat,,"['new', 'update', 'not', 'save', 'picture', 'bottom', 'bar', 'control', 'smartphone']",2019-04-04,101166,With new update I can not save pictures because of bottom bar with controles on my smartphone.,1,with new update i can not save picture because of bottom bar with control on my smartphone,ii vannaa,"[0.02535496957403652, 0.04068064007212081, 0.02535496957403652, 0.03876493125986028, 0.036849222447599736, 0.02727067838629706, 0.02727067838629706, 0.02535496957403652, 0.02535496957403652, 0.02727067838629706, 0.02727067838629706, 0.02535496957403652, 0.02535496957403652, 0.04068064007212081, 0.02535496957403652, 0.02535496957403652, 0.02535496957403652, 0.02727067838629706, 0.033017804823078666, 0.02727067838629706, 0.02727067838629706, 0.029186387198557595, 0.02535496957403652, 0.02535496957403652, 0.03876493125986028, 0.02727067838629706, 0.03110209601081813, 0.02535496957403652, 0.02727067838629706, 0.02535496957403652, 0.02535496957403652, 0.02727067838629706, 0.03876493125986028, 0.04451205769664189]"
816,161850,144258,1,Snapchat,,"['good', 'update', 'not', 'figure', 'hoe', 'send', 'thing', 'not', 'use', 'snap', 'something']",2019-04-03,101167,ITS GOOD BUT IT UPDATED AND NOW I CANT FIGGURE OUT HOE TO SEND THINGS NOT USING A SNAP OF SOMETHING,4,its good but its updated and now i can not figure out hoe to send thing not using a snap of something,Jacinta Reid,"[0.02410800385728062, 0.02410800385728062, 0.02410800385728062, 0.038679952855459124, 0.03685845923068681, 0.02410800385728062, 0.038679952855459124, 0.02410800385728062, 0.02592949748205293, 0.02410800385728062, 0.02410800385728062, 0.02410800385728062, 0.04232294010500375, 0.055073395478409934, 0.02410800385728062, 0.02592949748205293, 0.02410800385728062, 0.02410800385728062, 0.02410800385728062, 0.027750991106825246, 0.029572484731597556, 0.02592949748205293, 0.02410800385728062, 0.02592949748205293, 0.03685845923068681, 0.029572484731597556, 0.029572484731597556, 0.04050144648023144, 0.04232294010500375, 0.035036965605914495, 0.02592949748205293, 0.02592949748205293, 0.02410800385728062, 0.02410800385728062]"
817,161852,144260,1,Snapchat,,"['bring_back', 'old', 'update', 'last', 'horrible']",2019-04-03,101178,"bring back the old updated, the last one are horrible....",1,bring back the old updated the last one are horrible,Jashua Santiago,"[0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.036181139122315596, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.02824463118580766, 0.02824463118580766, 0.04411764705882353, 0.026260504201680676, 0.05205415499533147, 0.02824463118580766, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.0480859010270775, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.030228758169934648, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.04213352007469655, 0.026260504201680676]"
818,161853,144261,1,Snapchat,,"['application', 'be', 'ridiculous', 'call', 'screen', 'keep', 'flash', 'blacking']",2019-04-03,101179,This app is ridiculous. In calls my screen keeps flashing and blacking out.,1,this application is ridiculous in call my screen keep flashing and blacking out,Firefighter3,"[0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.043343653250774, 0.025799793601651192, 0.04724228872835684, 0.025799793601651192, 0.025799793601651192, 0.027749111340442615, 0.02969842907923404, 0.043343653250774, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.027749111340442615, 0.025799793601651192, 0.027749111340442615, 0.025799793601651192, 0.0355463822956083, 0.025799793601651192, 0.02969842907923404, 0.027749111340442615, 0.025799793601651192, 0.025799793601651192, 0.027749111340442615, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.03164774681802546, 0.037495700034399726, 0.04529297098956542, 0.027749111340442615]"
819,161854,144262,1,Snapchat,,"['be', 'much', 'lag', 'have', 'phone', 'lag', 'way', 'much']",2019-04-03,101180,it's too much lag I have an iPhone 8 plus and it lags way too much.,2,it is too much lag i have an phone plus and it lag way too much,Gabe ghost,"[0.026260504201680676, 0.026260504201680676, 0.05403828197945846, 0.02824463118580766, 0.026260504201680676, 0.03419701213818861, 0.03221288515406163, 0.0480859010270775, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.026260504201680676, 0.03221288515406163, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.03419701213818861, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.026260504201680676, 0.04411764705882353, 0.030228758169934648, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676]"
820,161855,144263,1,Snapchat,,"['terrible', 'application', 'send', 'message', 'photo', 'video', 'take_forever', 'send', 'end', 'be', 'doe', 'not', 'send']",2019-04-03,101181,terrible app when I send messages or photos or videos it takes forever to send and at the end it's doesn't send...,1,terrible application when i send message or photo or video it take forever to send and at the end it is doe not send,OlegLit TV,"[0.02450980392156863, 0.02450980392156863, 0.02450980392156863, 0.02450980392156863, 0.04302832244008714, 0.02450980392156863, 0.02450980392156863, 0.02450980392156863, 0.02636165577342048, 0.02450980392156863, 0.02450980392156863, 0.02636165577342048, 0.02450980392156863, 0.03747276688453159, 0.02450980392156863, 0.028213507625272333, 0.02450980392156863, 0.02636165577342048, 0.02450980392156863, 0.02450980392156863, 0.02450980392156863, 0.02636165577342048, 0.02450980392156863, 0.03376906318082789, 0.02450980392156863, 0.04117647058823529, 0.02450980392156863, 0.10228758169934639, 0.028213507625272333, 0.02636165577342048, 0.02450980392156863, 0.030065359477124177, 0.02636165577342048, 0.031917211328976035]"
821,161856,144264,1,Snapchat,,"['not', 'able', 'record', 'continuous', 'videonly', 'record', 'second']",2019-04-03,101183,I am not able to record continous video..only recorded for 10 seconds,1,i am not able to record continuous videonly recorded for second,Panchal Harit,"[0.02875816993464053, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.02875816993464053, 0.02875816993464053, 0.06310160427807487, 0.02875816993464053, 0.040879382055852655, 0.040879382055852655, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.02875816993464053, 0.036838978015448616, 0.026737967914438512, 0.02875816993464053, 0.026737967914438512, 0.026737967914438512, 0.030778371954842555]"
822,161857,144265,1,Snapchat,,"['do', 'not', 'know', 'do', 'application', 'be', 'crash', 'time', 'try', 'record', 'video', 'frequently', 'fail', 'post', 'none', 'picture', 'load', 'be', 'day', 'take', 'example', 'picture', 'video', 'take', 'yesterday', 'not', 'load', 'today', 'fix', 'uninstale', 'snap', 'load', 'outa', 'order', 'not', 'kid', 'like', 'filter', 'swear', 'would', 'trash', 'application', 'stupid', 'mess', 'post', 'part', 'video', 'instead']",2019-04-01,101184,"Don't know what you did but the app is crashing everyt time I try to record a video now, they frequently fail to post, and none of my pictures will load unless it's on the day they were taken for example any picture/ video taken yesterday will not load today.... Please Fix it or I'm uninstalling. All my snaps load outta order now If it wasn't for my kids liking the filters I swear I'd trash this app. now this stupid mess posts the same part of a video over and over and OVER again instead of the w",1,do not know what you did but the application is crashing every time i try to record a video now they frequently fail to post and none of my picture will load unless it is on the day they were taken for example any picture video taken yesterday will not load today please fix it or i am uninstaling all my snap load outa order now if it was not for my kid liking the filter i swear i would trash the application now this stupid mess post the same part of a video over and over and over again instead of the w,Teri Webb,"[0.03525005507821105, 0.016523463317911435, 0.09267826980979656, 0.0489828890357641, 0.045237570683704174, 0.029007857824777848, 0.03275317617683777, 0.05023132848645074, 0.019020342219284718, 0.017771902768598073, 0.037746933979584334, 0.016523463317911435, 0.020268781669971356, 0.05647352573988395, 0.017771902768598073, 0.017771902768598073, 0.0489828890357641, 0.019020342219284718, 0.027759418374091203, 0.019020342219284718, 0.016523463317911435, 0.07769699640155685, 0.017771902768598073, 0.016523463317911435, 0.016523463317911435, 0.020268781669971356, 0.016523463317911435, 0.020268781669971356, 0.020268781669971356, 0.035250055078211044, 0.020268781669971356, 0.019020342219284718, 0.016523463317911435, 0.017771902768598073]"
823,161860,144268,1,Snapchat,,"['trophy', 'screen', 'also', 'please', 'fix', 'android', 'camera', 'snapshot', 'instead', 'scregrabing', 'viewfinder', 'use', 'camera', 'instagram']",2019-04-01,101187,wheres the trophy screen? also please fix the android camera snapchat! instead of screegrabbing the viewfinder use the camera like instagram,1,where the trophy screen also please fix the android camera snapshot instead of scregrabing the viewfinder use the camera like instagram,Jackel B,"[0.03685845923068681, 0.024108003857280617, 0.04232294010500375, 0.038679952855459124, 0.02592949748205293, 0.02592949748205293, 0.02592949748205293, 0.024108003857280617, 0.024108003857280617, 0.02592949748205293, 0.029572484731597553, 0.02592949748205293, 0.024108003857280617, 0.035036965605914495, 0.024108003857280617, 0.024108003857280617, 0.02592949748205293, 0.031393978356369874, 0.024108003857280617, 0.04778742097932069, 0.02592949748205293, 0.03685845923068681, 0.027750991106825246, 0.053251901853637616, 0.024108003857280617, 0.027750991106825246, 0.024108003857280617, 0.02592949748205293, 0.040501446480231434, 0.02592949748205293, 0.024108003857280617, 0.02592949748205293, 0.02592949748205293, 0.02592949748205293]"
824,161861,144269,1,Snapchat,,"['have', 'issue', 'application', 'history', 'not', 'add', 'application', 'suck']",2019-04-02,101188,"I have an issue with this app some of my histories won't be added it, sucks!!",1,i have an issue with this application some of my history will not be added this application suck,Brandon Rodriguez,"[0.02875816993464054, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.07926322043969104, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.04087938205585267, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.034818775995246604, 0.03077837195484256, 0.03683897801544862, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516, 0.026737967914438516]"
825,161862,144270,1,Snapchat,,"['confuse', 'delete', 'user', 'would', 'try', 'get', 'be', 'glitch']",2019-04-04,101189,Confused As to why you deleted my userpic. I try to get with this and it's glitchy.,2,confused a to why you deleted my user-id i try to get with this and this is glitch,prism spectrum,"[0.0257997936016512, 0.0257997936016512, 0.058938195161105385, 0.029698429079234045, 0.027749111340442622, 0.03554638229560831, 0.03944501777319116, 0.0257997936016512, 0.03749570003439974, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.04334365325077401, 0.0257997936016512, 0.027749111340442622, 0.027749111340442622, 0.03554638229560831, 0.027749111340442622, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.027749111340442622, 0.0257997936016512, 0.0257997936016512, 0.0257997936016512, 0.027749111340442622, 0.0257997936016512, 0.0257997936016512, 0.03749570003439974, 0.0257997936016512]"
826,161863,144271,1,Snapchat,,"['streak', 'not', 'go', 'even_though', 'have', 'be', 'send']",2019-04-03,101190,my streaks aren't going through even though I've been sending them,2,my streak are not going through even though i have been sending them,Cheyenne _tweak,"[0.03164774681802546, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.039445017773191156, 0.025799793601651196, 0.02774911134044262, 0.025799793601651196, 0.03749570003439973, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.025799793601651196, 0.03749570003439973, 0.025799793601651196, 0.03164774681802546, 0.02774911134044262, 0.025799793601651196, 0.0511409242059397, 0.03164774681802546, 0.03359706455681689, 0.02969842907923404, 0.025799793601651196, 0.025799793601651196, 0.05309024194473111]"
827,161864,144272,1,Snapchat,,"['remove', 'snapshot', 'pixel', 'phone']",2019-04-02,101192,Please remove the HDR in Snapchat for pixel phones.,1,please remove the her in snapshot for pixel phone,Abhishek Reddy,"[0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.04032556418793934, 0.038229128129239134, 0.03613269207053892, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.03403625601183871, 0.027746947835738084, 0.03403625601183871, 0.027746947835738084, 0.029843383894438295, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.027746947835738084, 0.03613269207053892, 0.029843383894438295, 0.027746947835738084, 0.027746947835738084]"
828,161870,144278,1,Snapchat,,"['not', 'show', 'play', 'memory', 'update', 'highly', 'upset']",2019-04-01,101199,"it won't show or play my memories since the update , I'm highly upset",1,it will not show or play my memory since the update i am highly upset,Keshay Johnson,"[0.025799793601651192, 0.025799793601651192, 0.027749111340442615, 0.04139433551198258, 0.0355463822956083, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.025799793601651192, 0.027749111340442615, 0.037495700034399726, 0.025799793601651192, 0.025799793601651192, 0.027749111340442615, 0.025799793601651192, 0.027749111340442615, 0.025799793601651192, 0.039445017773191156, 0.025799793601651192, 0.043343653250774, 0.025799793601651192, 0.025799793601651192, 0.027749111340442615, 0.025799793601651192, 0.04139433551198258, 0.03164774681802546, 0.027749111340442615, 0.025799793601651192, 0.027749111340442615, 0.04529297098956542, 0.025799793601651192]"
829,161877,144285,1,Snapchat,,"['bit', 'glitch', 'great', 'application']",2019-04-01,101207,A bit glitchy but great app,3,a bit glitch but great application,A Google User,"[0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.037521181312031, 0.04575163398692813, 0.029290728637133882, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.04575163398692813, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.029290728637133882, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.029290728637133882, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.0272331154684096, 0.04780924715565241, 0.0272331154684096]"
830,161881,144289,1,Snapchat,,"['not', 'save', 'picture', 'eye']",2019-04-01,101213,I can't save my pictures to my eyes only,2,i can not save my picture to my eye only,A Google User,"[0.027746947835738073, 0.027746947835738073, 0.0319398199531385, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.034036256011838704, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.042422000246639543, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.03822912812923913, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.034036256011838704, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.03613269207053891, 0.027746947835738073]"
831,161882,144290,1,Snapchat,,"['not', 'log', 'snapshot']",2019-04-03,101223,Why my can't log into snapchat,5,why my can not log into snapshot,mustapha abubakar,"[0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.039728309624503376, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.03319236191208508, 0.028835063437139548, 0.03319236191208508, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548, 0.028835063437139548]"
832,161884,144292,1,Snapchat,,"['guy', 'really', 'start', 'suck']",2019-04-02,101226,You guys are really starting to suck,1,you guy are really starting to suck,Mohamad Sadeddin,"[0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.029843383894438285, 0.029843383894438285, 0.027746947835738073, 0.042422000246639543, 0.027746947835738073, 0.03193981995313849, 0.027746947835738073, 0.027746947835738073, 0.03613269207053891, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.03613269207053891, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.029843383894438285, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073]"
833,161886,144294,1,Snapchat,,"['not', 'get', 'font']",2019-04-02,101229,iam not getting all the fonts,3,am not getting all the font,Murali Babu,"[0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.0319398199531385, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.03613269207053891, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.04451843630533975, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.027746947835738073, 0.04032556418793933, 0.034036256011838704, 0.027746947835738073, 0.029843383894438285, 0.029843383894438285, 0.027746947835738073, 0.027746947835738073]"
834,161895,144303,1,Snapchat,,"['good', 'application', 'not', 'great', 'account', 'fix', 'problem']",2019-04-01,101238,Its a good app but i can not creat an account please fix the problem,4,its a good application but i can not great an account please fix the problem,Jordan Fernandez,"[0.030228758169934648, 0.02824463118580766, 0.02824463118580766, 0.04213352007469655, 0.04411764705882353, 0.02824463118580766, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.04411764705882353, 0.03419701213818861, 0.026260504201680676, 0.02824463118580766, 0.02824463118580766, 0.026260504201680676, 0.040149393090569564, 0.026260504201680676, 0.026260504201680676, 0.02824463118580766, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.04213352007469655, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676, 0.026260504201680676]"
835,161896,144304,1,Snapchat,,"['android', 'application', 'be', 'trash']",2019-04-03,101245,Android app is trash,1,android application is trash,Jason Fichter,"[0.04110105580693816, 0.028280542986425343, 0.03041729512317748, 0.028280542986425343, 0.04751131221719457, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.032554047259929615, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343]"
836,161897,144305,1,Snapchat,,"['fix', 'buggy', 'application']",2019-04-03,101247,fix your buggy app,1,fix your buggy application,Kevin Bollinger,"[0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.046614872364039966, 0.027746947835738077, 0.04242200024663955, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.0319398199531385, 0.0319398199531385, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.027746947835738077, 0.04242200024663955, 0.027746947835738077, 0.027746947835738077]"
837,161905,144313,1,Snapchat,,"['do', 'not', 'save', 'photo']",2019-04-01,101255,why they dont save the photo,2,why they do not save the photo,shiiko o sherif,"[0.02984338389443828, 0.02774694783573807, 0.03193981995313849, 0.02984338389443828, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.04242200024663954, 0.02774694783573807, 0.02774694783573807, 0.02984338389443828, 0.02774694783573807, 0.02984338389443828, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.02774694783573807, 0.0340362560118387, 0.02774694783573807, 0.02984338389443828, 0.02984338389443828, 0.03613269207053891, 0.03822912812923912]"
838,161914,144322,1,Snapchat,,"['fix', 'not', 'kick']",2019-04-01,101276,PLEASSE FIX IT WERE IT WONT KICK ME OFFFF,1,please fix it were it will not kick me off,Amber Hurley,"[0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.043237807943690296, 0.02828054298642534, 0.030417295123177476, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.02828054298642534, 0.03255404725992961, 0.030417295123177476, 0.04110105580693815, 0.030417295123177476, 0.02828054298642534, 0.02828054298642534]"
839,161915,144323,1,Snapchat,,"['not', 'show', 'dog', 'filter', 'snapshot', 'update', 'version', 'be', 'not', 'good']",2019-04-02,101277,not showing dog filter in snapchat update version is not good,1,not showing dog filter in snapshot update version is not good,Purna patel,"[0.025354969574036525, 0.025354969574036525, 0.025354969574036525, 0.05792201938246565, 0.03684922244759974, 0.025354969574036525, 0.025354969574036525, 0.025354969574036525, 0.025354969574036525, 0.027270678386297063, 0.025354969574036525, 0.027270678386297063, 0.025354969574036525, 0.05025918413342349, 0.0291863871985576, 0.025354969574036525, 0.027270678386297063, 0.025354969574036525, 0.0445120576966419, 0.025354969574036525, 0.0291863871985576, 0.025354969574036525, 0.0291863871985576, 0.025354969574036525, 0.027270678386297063, 0.027270678386297063, 0.03876493125986028, 0.025354969574036525, 0.031102096010818134, 0.025354969574036525, 0.03301780482307867, 0.025354969574036525, 0.025354969574036525, 0.027270678386297063]"
840,161917,144325,1,Snapchat,,"['map', 'be', 'not', 'function']",2019-04-03,101279,the map is not functioning,2,the map is not functioning,Anish Kamat,"[0.028280542986425343, 0.028280542986425343, 0.04110105580693816, 0.03041729512317748, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.043237807943690296, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.03041729512317748, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.03041729512317748, 0.028280542986425343, 0.028280542986425343, 0.032554047259929615, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343, 0.028280542986425343]"
841,161922,144330,1,Snapchat,,"['sham', 'be', 'not', 'work', 'anymore', 'new', 'update']",2019-04-03,101289,shazam is not working anymore with the new update,2,sham is not working anymore with the new update,Ryan Rajeh,"[0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.04491978609625669, 0.026737967914438512, 0.026737967914438512, 0.02875816993464053, 0.026737967914438512, 0.02875816993464053, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.040879382055852655, 0.03481877599524659, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.026737967914438512, 0.02875816993464053, 0.026737967914438512, 0.030778371954842555, 0.030778371954842555, 0.026737967914438512, 0.02875816993464053, 0.04491978609625669, 0.042899584076054674, 0.026737967914438512]"
