,tweet-id,timestamp,likes,replies,retweets,Bug_report,text
1440,1.13e+18,30-05-2019 08:16,0,0,0,1,i am having some problem with the whatsit url keep on showing loading and loading have uninstaled installed and i have tried turning my phone off but nothing get righter are many user like me facing the sueur
1441,1.12e+18,08-04-2019 17:22,4,1,0,0,my horrible short term memory make snapshot a nightmare to have a conversation on
1442,1.1e+18,26-02-2019 21:18,1,2,0,0,meehan is going to crash the car bc she trying to snapshot big dick nick while on windy road i arnot trying to die like this
1443,1.11e+18,19-03-2019 22:35,0,0,0,0,people be so petty like why post on your snapshot about something thats going on with someone snapshot subtle but it would have been easier to just hit up that person and be like hey yo whats pepin are we gon na try and fix this or what its not that hard people just pussy
1444,1.12e+18,17-04-2019 14:42,0,0,0,0,can not stand bully like carl you can wear the fuck what you want if a gay guy want a gay guy as out what is the issue i bet you get you are small dick out to ya old on snapshot url
1445,1.11e+18,13-03-2019 17:42,0,0,0,1,atuser might want to fix you are webster nobody can comment on shit or send pic in messenger quit worrying about freedom of speech you duck
1446,1.12e+18,15-04-2019 08:28,0,0,0,1,atuser why oh why is there still the welcome to face-on error why oh why are you not putting this right
1447,1.12e+18,05-05-2019 01:18,4,1,0,0,the fact that some of the story on my snapshot will not go away after i look at some of the story on my snapshot is pissing me off what a problem to have
1448,1.11e+18,13-03-2019 19:14,0,0,0,1,atuser is there any problem with file unload me and my coworkers can not do that
1449,1.11e+18,14-03-2019 00:44,0,0,0,0,doe it involve a different type of attack or is it a bug of some sort
1450,1.1e+18,02-03-2019 13:42,0,0,0,1,atuser atuser atuser no solution to my problem no assistance just a reply on twitter will not solve my problem thanks to atuser for helping me out with my problem with atuser uninstaled the application and never going back th
1451,1.13e+18,16-05-2019 09:48,0,0,0,1,atuser someone need to stop freezing my account for an old post which was taken from atuser i was on a day restriction last week and now awake to the same post giving me a day restriction again why dint you delete the same post giving me a day restriction again the st time atuser
1452,1.12e+18,03-05-2019 02:44,0,0,0,0,been through some bad shit i should be a sad bitch who would thought it would turn me to a savage self snapshot naturalhairstyles naturalhair pretty l curlyhair mongol mom url
1453,1.13e+18,30-05-2019 18:52,0,0,0,0,atuser face-on need to be broken up and regulated url
1454,1.1e+18,22-02-2019 23:17,0,0,0,1,atuser your co is a mess need to hire a front-end dev to fix url
1455,1.11e+18,13-03-2019 17:29,0,0,0,1,atuser when is the problem going to be fixed say try in a few minute that was over an hour ago
1456,1.13e+18,22-05-2019 08:28,0,0,0,1,atuser hello i can not use this in indonesia do you have any suggestion how to fix this
1457,1.12e+18,10-04-2019 02:50,0,1,0,0,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
1458,1.12e+18,23-04-2019 17:18,0,0,0,1,atuser since day ago started a back up and it is still without any progress yesterday i deleted the aplicationthen downloaded the application again from the application stored after activate the aplicationthe same problem came again i send you many mail without responding f
1459,1.13e+18,16-05-2019 13:34,0,0,0,1,atuser has a major security problem url phonehack hacking
1460,1.09e+18,03-02-2019 20:04,4,2,0,1,i amine now but what happened is i got another message from this guy who has been basically bullying me through snapshot and this guy who has been basically bullying me through snapshot told me to stu duma and kill this guy who has been basically bullying me through snapshot i broke down basically but thank you to the people that helped i god now twitter make me happy so
1461,1.11e+18,13-03-2019 22:08,0,0,0,1,atuser you have had all damned day to fix the issue what the hell is the hold-up you doe
1462,1.09e+18,08-02-2019 02:42,1,0,1,0,why do ya complain about whats on someone el snapshot story absolutely no one is forcing you to watch absolutely no one just simply do not click on absolutely no one problem solved
1463,1.09e+18,01-02-2019 07:59,3,0,0,0,guy taking down bad account is fine not my account give me not my account
1464,1.11e+18,16-03-2019 17:26,3,2,0,0,nude that have been sent to me in the duration of my broken snapshot have still been delivered and a nude pic response is on my broken snapshot way management
1465,1.13e+18,16-05-2019 13:11,0,0,0,1,atuser fix your application i trying to show off my girl
1466,1.13e+18,25-05-2019 00:28,0,0,0,1,atuser hello i have a big problem with my face-on account i can not reach my face-on account because face-on want me to verify my identity due to my old mobile phone number and doe give me any option except my identity my user name ecm asyapar
1467,1.11e+18,13-03-2019 16:47,0,0,0,1,atuser any idea when face-on will be working properly again i can not post any picture and nothing is loading correctly lot of people having this issue disgusted
1468,1.11e+18,16-03-2019 17:29,0,0,0,1,atuser why do i keep getting notification about someone trying to log into my face-on i have change my password time my password been happening ever since the outage please fix this url
1469,1.12e+18,02-05-2019 01:52,0,1,0,1,ya just said this and still dint do anything i email ya a thousand time i dm still no response like what why would you put this on your application but do not know how to fix this
1470,1.12e+18,19-04-2019 02:40,0,0,0,0,i have already updated and i have memory older than that now ill forever be victim to my friend horrible flashback
1471,1.12e+18,13-04-2019 09:11,8,0,0,0,i acc never realised how bad my skin used to be until i see snapshot memory thank fuck for roacutane
1472,1.12e+18,15-04-2019 13:57,7,2,0,1,is nobody going to talk about the annoying snapshot glitch where snapchatl keep sending a snap until you close the application and then end up not sending that person anything
1473,1.11e+18,11-03-2019 17:58,4,0,1,0,if your a snapshot snapchatquen or a instagramquen please do not bother me with your sex ad i arnot up for grab i am married i am not looking for an easy sex fix in exchange for you trying to get me to give you money warning i will block you off my page url
1474,1.12e+18,29-04-2019 08:19,0,0,0,0,face-on snapshot and instagram are going to meet the samaritan later in an attempt to get rid of harmful content online have you ever been affected by something you have seen online let u know capitalreportsurl
1475,1.1e+18,27-02-2019 01:39,0,0,0,0,i already bad at responding to people on snapshot
1476,1.11e+18,13-03-2019 19:24,0,0,0,1,there is an error in downloading application from play store
1477,1.11e+18,23-03-2019 19:58,0,0,0,1,atuser device lost trying to restore backup from goole drive firstly goole account do not come in selection of restoring and when sign in goole say account already exists frustrating
1478,1.11e+18,13-03-2019 17:56,0,0,0,1,actually having a problem posting thing glad that this is getting resolved
1479,1.12e+18,07-04-2019 23:00,0,0,0,0,few day ago you posted a snap on snapshot where roh was listening to beware and seemed like he was cry so was he broken or he was just acting
1480,1.12e+18,03-05-2019 11:49,1,1,0,1,hello atuser seems like there is a little bug here in france url do not know where to report this url
1481,1.13e+18,18-05-2019 13:58,1,0,0,1,if snapshot had a glitch in snapshot system and showed the people name to the anonymous you only live once application how many of ya would be scared
1482,1.09e+18,03-02-2019 17:09,0,0,0,1,atuser fix your shit already you make so much money off me it is inexcusable tired of notification not taking me to the right post i have already reported the right post do what you are paid to do
1483,1.13e+18,12-05-2019 17:51,0,0,0,0,i really hope someone will mention how james rolled someone eye and i have to deal with this bad timing in the snapshot
1484,1.11e+18,28-03-2019 01:20,0,0,0,1,fix your system url
1485,1.11e+18,06-04-2019 12:34,0,0,0,0,atuser how are you going to give me a day ban the censorship is ridiculous scum int even a bad word and i was being sarcastic my god hope your company get regulated bunch of entire speech leftist url
1486,1.13e+18,25-05-2019 11:54,0,0,0,0,atuser you say one thing and do another was bad enough but now you will not remove an obviously doctored video i am done time for you to go the way of space url
1487,1.1e+18,02-03-2019 00:31,0,0,0,0,i have so many snapshot account that i do not even know what one i should give out to people too bad you can only log into snap account
1488,1.12e+18,10-04-2019 09:49,0,0,0,1,atuser how hard is it to actually contact a person and get an issue resolved regarding a charity page all the while you make it impossible your losing a lifesaving charity potential fund
1489,1.11e+18,27-03-2019 02:49,0,0,0,0,atuser please check the status video not giving sound after next video forex you see first video after second video mute and next video play but if you see directly second video than it play and after next sound is off i am beta tester so please
1490,1.11e+18,22-03-2019 20:05,0,0,0,1,atuser just created multiple group for the participanthile failing to create group for the admin
1491,1.13e+18,06-05-2019 09:16,8,0,1,1,snapshot really need to fix up i do not want to rematch the same story time
1492,1.13e+18,19-05-2019 18:05,1,1,1,0,this is just ridiculous i understand trans people wanting equal right which is just fine but to have an issue with a fucking snapshot filter is ridiculous it int a fight against trans people it just a filter that portrays each gender a the other what is wrong with that
1493,1.12e+18,04-05-2019 23:29,1,0,0,0,me my mom i going to snapshot bad thing about you on instagram
1494,1.12e+18,08-04-2019 23:01,0,0,0,1,atuser hello i have a problem i can not send msn and it tell me that my account was blocked for hr can you help me
1495,1.11e+18,13-03-2019 23:57,0,0,0,1,could you please hurry up and fix face-on
1496,1.09e+18,06-02-2019 01:02,0,0,0,1,atuser many user are having same issue with point n there are no fan which give justice to this issue
1497,1.11e+18,06-04-2019 21:45,1,0,0,1,atuser most recent is broken again and again and again and again p i do not want to see one sponsored post between each not sponsored one url
1498,1.11e+18,13-03-2019 20:37,0,0,0,1,it is been six hour fix yourself
1499,1.11e+18,13-03-2019 22:51,0,0,0,1,atuser and your ineffective update are ruining my life fix your aps atuser tech
1500,1.13e+18,26-05-2019 20:44,1,0,0,0,i need to go ahead and scrap snapshot all of my friend are bad at it one just sent me a filtered picture of a cup with the caption cup unbelievable sidh
1501,1.11e+18,13-03-2019 21:32,0,0,0,1,there a very stupid bug when you want to create an account on instagram instagram gon na disable your account and show this error i tried several time to contact the support team but i have not received any responsewhy instagram disabled my account before i create my account url
1502,1.11e+18,25-03-2019 05:23,0,0,0,0,also she is in atuser car because she like to hang on to people with bigger follower count to somehow squeeze a few extra dollar out of she snapshot business
1503,1.12e+18,08-04-2019 20:17,0,0,0,0,atuser i am facing pretending problem on face-on account please sir review my profile i am a real person on this phone i have account
1504,1.1e+18,14-02-2019 10:27,3,0,0,0,snapshot memory never fail to remind me that for the past year i had a boy and now i do not thank you kiss
1505,1.11e+18,13-03-2019 21:48,0,0,0,1,unable to log in error code
1506,1.11e+18,04-04-2019 14:54,0,0,0,0,i do not get out of bed in the morning until i get my atuser fix on all social medium platform woke up to zero post on snapshot ig and twitter now my day be like url
1507,1.11e+18,14-03-2019 00:48,0,0,0,1,it would be interesting to have an update a to what the issue causing all this is exactly if wheal know that is
1508,1.11e+18,14-03-2019 10:49,0,0,0,1,still can not log in tried application and internet evidently i am trying too fast and too often fix it so i can log on download my stuff and deactivate face-on used to be fun now its an ad infested headache
1509,1.12e+18,01-05-2019 03:53,0,0,0,1,atuser this is my th tweet please turn my whats application on this is now so much long period please fix it url
1510,1.12e+18,02-05-2019 23:17,2,0,0,1,atuser hey guy how doe one get assistance with my account that is getting this error i have access to my email and everything was working facebokdownurl
1511,1.12e+18,13-04-2019 21:00,1,0,0,0,i like how atuser are acting like a you are not aware of this problem b have not deliberately caused this problem
1512,1.13e+18,18-05-2019 20:00,8,0,2,0,its been exactly a year now snapshot came to a full revoke and there wasnt any fix till now who else still miss snapshot tweak regret snapshot atuser
1513,1.1e+18,09-03-2019 09:17,0,0,0,0,if snapshot is so bad why are people choosing to use snapshot breakfast
1514,1.1e+18,12-02-2019 19:26,0,0,0,1,atuser brother i trying to send stuff but everyone is getting everyone twenty minute late and my story will not update me and a couple friend are having the same issue
1515,1.11e+18,12-03-2019 11:51,0,0,0,1,atuser has no problem allowing russia china and middle east country to run china and middle east country add unimpeded but the moment a democratic candidate put up their add face-on remove china and middle east country yet china and middle east country want u to believe china and middle east country are bipartisan unbiased and worthy of the
1516,1.11e+18,14-03-2019 18:19,0,0,0,1,still same isuenot able to login
1517,1.11e+18,05-04-2019 03:37,9,1,0,0,no i arnot trying to watch the bad bunny concert on snapshot for free
1518,1.12e+18,13-04-2019 18:25,1,1,0,0,all people want is all the same feature a phone at the same time with it being the same quality all people can not be bothered to do that so naive on all people part i know i have stopped using snapshot in the past few month because i am frustrated with the camera quality
1519,1.09e+18,03-02-2019 06:56,0,0,0,0,my new coworkers just added me on my new coworkers group snapshot trying to hang and honestly i love my new job
1520,1.11e+18,13-03-2019 20:07,0,0,0,1,dear any update or timestamp regarding this issue atuser atuser thank you facebokdown whatsapdown instagramdown
1521,1.13e+18,11-05-2019 23:23,1,0,0,0,snapshot memory are all fun until it show you memory of yourself in korea with the person youse literally just broken up with sahara now int the time to be reminded of those thanks snapshot
1522,1.09e+18,07-02-2019 21:24,0,1,0,1,atuser hi excuse i have an issue in signing in i forgot the password so i try to recovering the password by phone number but i do not get a text and i am sure the phone no is right
1523,1.13e+18,29-05-2019 17:19,0,0,0,1,atuser fix your calendar application
1524,1.11e+18,13-03-2019 23:59,0,0,0,1,atuser when you get the trouble fixed will we have to reset we password for face-on and instagram or will we be able to just log on
1525,1.1e+18,12-02-2019 05:23,4,1,0,0,snapshot memory never fail to upset me
1526,1.12e+18,08-04-2019 21:45,0,0,0,0,marinesagainstrump marine usm vet fbr briarty free speech issue a well a face-on twitter and goole the rule would apply to messaging service such a snapshot and cloud storage service want to stop antigen i bet you can not url
1527,1.09e+18,01-02-2019 13:25,0,0,0,1,atuser can someone please contact me about an issue regarding a fake page pretending to be my business it is intentionally set up to slander my company and make u lose business this is ridiculous and i urgently need to speak with someone that can hel
1528,1.11e+18,13-03-2019 22:25,0,0,0,1,atuser how long do i have to put up with this issue going on today
1529,1.11e+18,13-03-2019 23:02,0,0,0,1,so six hour in here others are starting to post when is this going to be a final fix sitewide
1530,1.13e+18,08-05-2019 02:09,0,1,0,0,atuser is a fucking joke mark zuckerberg is a fucking joke i mean atuser is a fucking joke but not this bad luck is pet ai declares the cover of an album that sold million copy to be porn fuck you luck url
1531,1.11e+18,03-04-2019 23:02,1,1,3,1,atuser hello there i have a problem with my face-on account my face-on account was disabled a soon a i created my face-on account and now i can not get my face-on account back my face-on account was logged into the same face-on account and now i have problem with logging in plea
1532,1.11e+18,14-03-2019 13:31,0,1,0,0,the best avril fan profile at least here i can see those storiesfrom yesterday i can not login to instagram all of a sudenvery strange behaviormaybe someone broke into my profile but why would anyone when there is no visible reasoning i used that profile a lot le
1533,1.09e+18,11-02-2019 15:37,0,1,0,0,no no no listen i have been lying to you for week my peacetime has never been broken and i never deleted snapshot my peacetime just the idea of video chatting had me shaking and i feel so guilty for lying to you i amory i also sorry
1534,1.12e+18,21-04-2019 12:59,2,0,0,0,do whatever the fuck make you happy and if people do not like it thats there problem life to short to do something you do not want to do if you do not like it change it until then stop fucking moaning on snapshot snap snapchatfriends money business happy happy easter
1535,1.12e+18,08-04-2019 10:15,7,1,0,0,hot take apple pay snapshot for the application to be optimised for phone so people think android quality is bad n push people to buy phone
1536,1.1e+18,12-02-2019 03:51,9,0,1,0,there are a lot of bad thing in the world but only few can top people posting a video to their snapshot story of their singing very out of tune
1537,1.09e+18,09-02-2019 07:10,1,0,0,1,atuser i have got a problem with my application and even after giving feedback in all possible way i could there is still no help shown to me kindly yours what user
1538,1.1e+18,05-03-2019 19:16,0,1,0,1,atuser fix my account i refuse to make a new one
1539,1.12e+18,18-04-2019 10:47,9,0,0,0,your honor i wasnt at fault for the crash because someone in the backseat was recording me on snapshot therefore i was legally required to turn around degree and make a face at the camera url
1540,1.09e+18,11-02-2019 10:19,0,0,0,0,because technology develops so quickly technology difficult to keep up with the dangerous aps you should look for on your kid phone or device technology way beyond snapshot now though that one is still bad url url
1541,1.12e+18,11-04-2019 01:12,0,0,0,0,man i posted about bentley being missing on snapshot this mf gone write me and say if you need a shoulder to cry on i adhere for you babylon fuck you hate people so bad brush i wanted my fucking dog
1542,1.09e+18,05-02-2019 07:37,3,0,0,0,almost want to bring back snapshot just for the self fix th url
1543,1.11e+18,13-03-2019 23:25,0,0,0,1,atuser had issue with sent document
1544,1.12e+18,15-04-2019 00:45,4,2,0,0,i thought it was bad enough my mom learned to use peacetime now my mom has a whole as snapshot for why
1545,1.1e+18,27-02-2019 19:10,0,2,0,1,atuser hey whenever i use a goole service such a goole map or goole assistant a notification pop up saying goole play service error allow permission for goole play to access a ton of setting but i am still able to use the thing i am u
1546,1.11e+18,13-03-2019 23:49,0,0,0,1,atuser how long will it take to fix the issue
1547,1.13e+18,14-05-2019 08:19,0,0,2,1,atuser has been used to remotely install surveillance software on user phone by some elite hacker if you use whatsit patch you use whatsit with the latest update to fix this major security breach url hacking hack
1548,1.13e+18,14-05-2019 16:12,0,0,0,1,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
1549,1.11e+18,13-03-2019 18:52,0,0,0,1,are there working some downie is at the office to fix face-on
1550,1.09e+18,05-02-2019 00:09,2,1,0,1,atuser i trying to log in and i am getting this error url
1551,1.09e+18,03-02-2019 13:09,1,1,0,1,i updated the latest version of snapshot and now i can not send text snap even picture it is like failed to send i receive the text though i hate the text when is the text gon na fix
1552,1.11e+18,20-03-2019 09:11,0,0,0,1,atuser please resolve my issue with my face-on around
1553,1.12e+18,03-05-2019 11:10,0,0,0,1,atuser do not you have resource to check direct message sent to you on twitter i am facing a problem with face-on n did dm however no revert for week
1554,1.13e+18,16-05-2019 16:14,0,1,0,1,its seriously horrible they need to fix its i have tried everything
1555,1.1e+18,05-03-2019 22:05,0,2,0,0,imagine being blocked on snapshot because you dint go to a birthday party and the person who started it started the drama and made you into the bad guy i can not make this up you guy
1556,1.11e+18,05-04-2019 06:48,1,0,0,0,i dint go to the bad bunny concert but going through the story on my snapshot make me feel like i did ya will motherfucker do not even enjoy the bad bunny concert ya go to the bad bunny concert just to snap the bad bunny concert mao
1557,1.12e+18,27-04-2019 20:33,2,1,0,0,i think it is a classic fail fast strategy at time it is important to validate before they made sure you noticed the logo and they made sure it worked smoothly business ux aesthetic soon
1558,1.13e+18,08-05-2019 01:26,4,1,2,0,and this probably will not make headline i go home angry and frustrated with my government but i take a nap and calm down and start to work on my history homework thats due tomorrow i amshamelesly tapping through snapshot story where my friend have posted screenshots
1559,1.13e+18,23-05-2019 01:19,0,1,0,1,did you account ever get unlocked i having the same problem and i have no idea what to do
1560,1.12e+18,24-04-2019 03:44,0,2,1,1,atuser atuser why can not i log out of face-on the content you requested can not be displayed at the moment no access to account menu not good fix this
1561,1.12e+18,11-04-2019 18:36,0,0,0,0,to bad your already lost your user to instagram should of started with android in the st place
1562,1.11e+18,14-03-2019 01:56,0,0,0,1,all day what is the freaking problem i have got nonsense to say and lame picture to post are we getting a partial refund
1563,1.13e+18,13-05-2019 15:56,0,0,0,0,people are griping the snapshot filter that make you look like the opposite ex ate offensive it is supposed to be fun some people are too damn sensitive and i am tired of everyone needing a cause or speaking out on something that some people may not even have been affected by
1564,1.13e+18,11-05-2019 18:18,71,6,1,1,my new public snapshot keep getting deleted every month or so my new public snapshot give me the message my new public snapshot been locked out permanently this is getting just a frustrating a ig anyone know how to stop getting deleted from snap do i have to buy a new fucking phone each time
1565,1.11e+18,26-03-2019 19:47,12,1,1,0,why do people snapshot an entire concert with people horrible singing voice in the background first of all put your phone down and enjoy the experience second i can promise you everyone is going to swipe on your story a soon a everyone hear your screeching voice
1566,1.13e+18,11-05-2019 03:04,0,1,0,1,atuser dear team to erase device for goole play music i get an error message i can not use an error message now please help
1567,1.12e+18,21-04-2019 12:21,2,0,2,0,saving chat on snapshot is just instinctive boy who have a problem with it need to stop lying to boy who have a problem with it girlfriend and taking it out on u
1568,1.12e+18,15-04-2019 15:03,9,0,0,0,do not feel bad if i do not reply to you on snapshot i about here losing streak that are at
1569,1.13e+18,06-05-2019 14:41,3,0,0,1,snapshot just need to get with snapshot and fix the story situation
1570,1.12e+18,21-04-2019 23:03,5,0,2,0,am i the only one that feel lost without the video bubble thing on snapshot and its so frustrating that i have to send a snap now every time i want to do a video bubble shaking my head
1571,1.13e+18,25-05-2019 12:30,0,0,0,0,atuser it is time face-on stop promoting propaganda it is time we a citizen not accept citizen horrific misuse of information it is time to just not use face-on any more twitter has the same problem and worse
1572,1.09e+18,07-02-2019 01:46,0,0,0,0,atuser i know ya are about to get nautical but please tell me someone has informed you that bad baby has a snapshot show
1573,1.12e+18,23-04-2019 13:31,0,0,0,0,atuser leak million of atuser password who is affected what user should do and not do url
1574,1.11e+18,14-03-2019 01:24,0,0,0,1,atuser can we get an estimated time for you to fix your shit facebokdown
1575,1.11e+18,19-03-2019 16:31,7,0,0,0,awe shootout to snapshot to reminding me that year ago i was hanging out with my now ex best friend thrilled to be moving back where id get to see ex more than every few year thanks for punching me in the gut
1576,1.1e+18,08-03-2019 00:51,1,0,0,0,hey goole am i too broke to buy alex
1577,1.11e+18,14-03-2019 00:32,0,0,0,0,atuser why do you say some people when there are million and million of people affected you are a billion and billion dollar company how come you do not have a better infrastructure in place and a better backup system in place we are in the
1578,1.12e+18,04-05-2019 03:44,3,1,0,0,i literally have become so bad about responding to people on snapshot recently and i feel bad
1579,1.12e+18,23-04-2019 15:59,3,1,0,0,my mom want me to get a boyfriend so bad last night i got a snapshot from a guy friend while my mom was holding my phone and my mom literally excitedly screamed out who sorry to disappoint my mom but it paint happening anytime soon
1580,1.1e+18,06-03-2019 02:38,0,0,0,0,hey atuser i got this bug where i could respond to snap by swiping up from picture and i loved it it was amazing can you bring this back it was fantastic atuser atuser
1581,1.09e+18,06-02-2019 04:23,1,0,0,0,this is the similar example like the incident in salt lake city and honestly it is a horrible horrible horrible example especially when doing selfiesnapchat challenge and all of that it is great to get tuned into a song you like and all but for real though safety first psa
1582,1.11e+18,14-03-2019 00:36,0,0,0,1,fix the glitch please i want to bitch about the job i quit
1583,1.12e+18,10-04-2019 11:46,0,0,0,0,atuser url we use technology to tackle the problem of food insecurity in south africa we want to use whatsit business api in order better serve the food insecure
1584,1.12e+18,12-04-2019 06:12,0,0,0,1,atuser hi please find a way to fix the whatsit android notification the whatsit android notification are never shown in the android notification slider
1585,1.13e+18,20-05-2019 18:03,1,1,0,1,have had same problem left it hr logged in on an android device it worked so switched straight back over to io and account was locked again
1586,1.09e+18,05-02-2019 01:24,0,0,0,0,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
1587,1.12e+18,11-04-2019 09:33,0,0,0,0,too bad face-on is ignoring too bad face-on racist culture in too bad face-on company that has been suspending the account of latino for trump activist make me wonder what kind of violent racist hate crime are perpetrated on brown people by face-on employee who foster an environment of hate
1588,1.11e+18,14-03-2019 01:44,0,0,0,1,ya need a fix instagram and face-on u i need a fix instagram and face-on a soon a possible u been a long time
1589,1.12e+18,12-04-2019 05:26,0,0,0,0,atuser we have facing a problem related face-on page from day post not successfully unloading on a problem related face-on page message has been seen on screen after unload a pic please help to shortcut this problem atuser atuser atuser atuser
1590,1.09e+18,09-02-2019 12:18,82,3,11,0,some of you have never had to unfolowmute ex friend on instagram and snapshot because it hurt too much to see some of you hanging out without you and it really show
1591,1.1e+18,18-02-2019 18:21,0,0,0,1,atuser hi i have been trying to login to my what account for several month now and have reached out to the customer support center many time and have not gotten a single response i have been a huge proponent of what please help me and do not
1592,1.13e+18,10-05-2019 19:59,0,1,0,1,my snapshot doe not have any of the new filter and seems to be a different version to everyone else is doe anyone have any idea how to fix any of it
1593,1.13e+18,21-05-2019 14:28,4,1,0,0,how to get in touch to a person you know from snapchatwith only streak but is not chatting to actually hanging out hm
1594,1.11e+18,13-03-2019 18:41,11,0,1,1,snapshot and instagram both had horrible update and now twitter is about to join both too
1595,1.11e+18,24-03-2019 12:48,36,4,3,1,there so much wrong with the call here i can not fix all of it but get your goglemaps out and measure width of park lane when closed to traffic your goglemaps never le than m and in place m your goglemaps km long with sq m you can get c m in this space alone etc so
1596,1.1e+18,19-02-2019 23:35,0,0,0,1,this most recent snapshot update is horrible i might delete this most recent snapshot update because of how frustrating this most recent snapshot update is to see what youse posted to snapshot and to delete snapsthis actually suck atuser fail bad horrible flop infuriating anotherfail updateneded
1597,1.13e+18,21-05-2019 04:30,12,2,0,0,ya got a shit ton of nerve to believe that i among take time out of my day to slide up on an ask me question on snapshot just to say i among beat someone as ya low life ugly bitch want drama so bad drama honestly sad
1598,1.13e+18,15-05-2019 03:35,8,0,0,0,i avery open when it come to plastic surgery and bitch if i ever had anything done i would be the first one to post about it and tell the world but a of rn i ama broke bitch and if my face look a certain way its because of the snapshot filter stop talking shit penda
1599,1.1e+18,19-02-2019 04:41,11,7,0,0,broke up with the boyfriend and the boyfriend basically said the boyfriend doe love me and proceeded to post on snapshot a self captioned good day to be alive
1600,1.13e+18,20-05-2019 14:40,0,0,0,1,atuser keep updating my ban because l am a witness to their treason we must hang all those knowingly taking money from foreign government to change election to get tax breakscrimepays
1601,1.11e+18,13-03-2019 20:28,0,0,0,0,face-on using twitter to tell people at people problem nice
1602,1.13e+18,11-05-2019 12:03,0,1,0,1,atuser even if it is set off when you re-route to an earlier route it will be a route that pass the expressway and toll road i want you to fix it quickly if it is a bug url
1603,1.13e+18,17-05-2019 15:45,0,0,0,1,atuser you are corrupt and hypocritical if you do not allow other view on your platform aka the view you deem a hate speech you are the problem atuser was stating her correct view on the matter and it was not hate speech
1604,1.11e+18,26-03-2019 21:49,30,1,2,0,i also horny i want to be fucked so bad snapshot horny tradenudes nude boob sext dickie contribute sehcat hornygirls url
1605,1.11e+18,18-03-2019 15:34,2,0,0,1,atuser fix this problem acountdisabled face-on fifth fixthisisue itsaproblem givememyacountbackurl
1606,1.11e+18,02-04-2019 21:32,0,0,0,1,atuser the sec video in our status paint enough could you guy fix it and put it to min if possible
1607,1.11e+18,19-03-2019 20:49,0,0,0,1,atuser i have been facing an issue when i try to log in to my face-on account from rd marchindia after login login redirect into an face-on error page saying something went wrong are working on login and we will get login fixed a soon a we ca
1608,1.13e+18,12-05-2019 15:25,22,2,0,0,if your single and getting creeper on just use the snapshot filter and pretend to be your own boyfriend problem solved
1609,1.11e+18,03-04-2019 17:34,13,0,0,1,doe anyone el snapshot do that glitch where it open someone message and then then freeze on a white screen with the keyboard so your forced to close a white screen out and miss someone message
1610,1.11e+18,29-03-2019 01:15,4,0,0,0,the problem is now i am seeing ad on me feed and give me fatigue scrolling through the home page to find any update from friend literally take minute of scrolling you need to do something about this
1611,1.11e+18,14-03-2019 01:25,0,0,0,1,atuser fix your server atuser will not let user log in or share post
1612,1.13e+18,24-05-2019 19:15,3,0,0,0,is it bad that i go down the list on snapshot and just think to myself i wonder who i can annoy now
1613,1.11e+18,20-03-2019 12:05,0,0,0,1,atuser i have been having issue logging in both face-on and messenger aps since saturday march i have tried everything to resolve the issue but absolutely nothing work sent report to the face-on site but havent heard back please try t
1614,1.11e+18,20-03-2019 20:06,0,0,0,0,had to email atuser about my snapshot issue hopefully snapshot of some sort of assistance because atuser is literal she
1615,1.11e+18,13-03-2019 18:10,0,0,0,1,hello can you fix the problem faster please i need instagram
1616,1.12e+18,15-04-2019 18:12,3,4,0,1,atuser since my nested only show about two post or i see the attached time-line is just fine i did a shutdown restart ran aware on my mac nothing work checked face-on url and see this is an issue worldwide url
1617,1.09e+18,11-02-2019 01:50,3,0,0,0,it is changed a bit with each of our oldest girl moved from hanging out and talking to via text to snapshot invite to meet up and then there were a lot of big group activity where kid talked to each other which i found old school
1618,1.13e+18,23-05-2019 16:41,0,1,0,1,atuser having a little issue with message i have sent disappearing from the middle of a conversation other side doe actually receive other side but other side do not stay on my side setting are to save for hour and not all message show this beta
1619,1.12e+18,22-04-2019 17:33,1,0,0,0,they have launched it but it is horribly unfinished can not post to a geofenced story from the android application and it is really frustrating this is fake news atuser url
1620,1.11e+18,02-04-2019 19:35,3,0,0,0,i want everyone to know just how bad snapshot during handout fest is to fully grasp the hell that is business row during election week
1621,1.1e+18,24-02-2019 21:31,6,0,0,0,why am i so bad at snapshot i swear i send a snap to the wrong person at least like once a day
1622,1.11e+18,14-03-2019 00:04,0,0,0,1,atuser atuser this is so annoying please fix this problem
1623,1.13e+18,14-05-2019 19:55,0,0,0,1,atuser fix the bug in your system that aid apartheid genocidal israel or lose user url
1624,1.1e+18,23-02-2019 21:23,0,0,0,0,when asked if you need help with anything else please select yes this should generate a form for you to fill in your contact information and more detail about your issue
1625,1.11e+18,17-03-2019 15:06,0,0,0,1,a few day ago the face-on application blocked me to react and with split i would like to know when the problem would be solved
1626,1.11e+18,19-03-2019 18:01,1,1,0,0,atuser please add me on premium snapchatjust paid need to see you suck cockerel bad
